id,x,y
US-9066751-B2,-9.50021,23.002464
US-2015182285-A1,25.752981,-13.189913
US-9078685-B2,0.50196034,-6.025395
US-2015196365-A1,2.1781497,20.447584
US-2015196326-A1,-1.4028198,20.506388
US-2015202009-A1,38.536247,-15.466974
US-2015209119-A1,-21.191725,-0.46283236
US-2015209056-A1,9.029398,13.248478
WO-2015115809-A1,-81.031906,-14.466513
WO-2015115807-A1,-77.88901,45.145943
US-9101443-B2,-10.617581,1.5003004
US-2015223906-A1,-29.0707,-2.6816328
US-2015223897-A1,32.51804,-13.286953
US-9107721-B2,2.9960127,27.291203
US-2015238206-A1,40.007748,16.120161
US-9125556-B2,-24.444641,-7.252244
US-9125680-B2,4.7554054,18.277567
US-9131986-B2,17.124287,-23.81475
US-9138319-B2,-26.019451,21.223598
US-2015272696-A1,-16.3086,14.438301
US-9149281-B2,47.512558,64.15319
US-9155544-B2,47.548508,64.19211
US-12408996-B2,2.341872,4.2200003
US-2015289992-A1,-40.02465,32.92625
US-9161799-B2,40.007816,16.120102
US-9168154-B2,-19.322527,24.522043
US-2015305817-A1,33.23924,-12.44904
WO-2015166487-A1,-81.031906,-14.466513
US-2015313684-A1,-26.020605,21.222017
US-2015327948-A1,-12.497698,-1.0209007
JP-2015533304-A,-81.031906,-14.466513
US-9192395-B2,47.511993,64.15367
CN-105101891-A,-81.031906,-14.466513
US-2015335386-A1,0.50225013,-6.0251184
US-9198731-B2,-24.742748,-11.375696
US-2015351860-A1,-18.832071,-2.9514165
US-9211128-B2,-41.6368,28.711018
CN-105169570-A,-81.031906,-14.466513
WO-2015193479-A1,-81.031906,-14.466513
US-2015366624-A1,9.366645,22.125416
US-9220612-B2,-23.947464,20.964256
CN-105208962-A,-81.031906,-14.466513
US-2016000512-A1,42.170933,15.7430105
US-9232906-B2,65.04076,15.507857
US-2016008011-A1,-4.2154036,29.366568
US-9240046-B2,-38.640224,-7.6758046
US-9237861-B2,-38.80673,1.859309
WO-2016008880-A1,-81.031906,-14.466513
US-9243881-B2,-7.2088304,36.545612
US-9241771-B2,2.178666,20.447739
US-2016030117-A1,4.791334,-17.343176
US-2016038242-A1,-16.441505,16.366678
US-2016038238-A1,4.7554054,18.277567
US-9265551-B2,47.959732,-25.850126
US-9271741-B2,31.942726,-34.607002
US-9271779-B2,30.838337,23.072037
US-9283048-B2,0.9685366,17.876791
US-2016081754-A1,0.9743676,17.871733
US-2016081753-A1,14.262188,-22.339695
WO-2016042152-A1,-81.031906,-14.466513
US-2016081819-A1,-39.61449,33.977573
US-9295500-B2,1.7330277,25.51138
US-2016089121-A1,53.28278,-5.021693
US-2016095631-A1,0.3693844,25.974949
US-2016095720-A1,-19.494946,24.475613
US-9308050-B2,4.7554054,18.277567
US-2016120612-A1,24.80317,-13.707998
US-9333042-B2,14.21251,-29.986404
US-2016128789-A1,2.1784215,20.447668
US-9339278-B2,-43.82727,33.939724
US-9339345-B2,50.056602,-12.473732
US-9345387-B2,-18.859196,-6.799154
US-2016151120-A1,3.0881953,17.749527
US-9358130-B2,-40.06645,33.965145
US-2016157941-A1,42.44039,6.648111
WO-2016088130-A1,-81.031906,-14.466513
US-2016175110-A1,-19.322527,24.522043
WO-2016115423-A1,-81.031906,-14.466513
US-2016206347-A1,39.527275,29.253561
US-9398962-B2,-10.485785,54.44924
WO-2016118744-A1,-81.031906,-14.466513
US-2016220385-A1,-41.77518,33.996952
US-2016220315-A1,-36.77593,30.454548
US-2016220320-A1,17.715569,-13.33824
US-2016228133-A1,-43.82727,33.939724
US-2016235493-A1,-39.04531,-28.339079
US-2016235492-A1,-0.054099005,15.927465
US-2016235490-A1,37.89067,-12.977341
US-2016242860-A1,14.21251,-29.986404
US-2016242934-A1,-39.51655,27.175129
US-2016256225-A1,6.7132473,-19.442469
US-9439675-B2,-39.492622,34.916718
US-9452019-B2,37.28237,-10.762059
US-2016278941-A1,-40.065517,33.965275
US-2016278875-A1,17.657757,-13.34839
US-9456827-B2,-21.546932,-4.9274125
US-9462943-B2,-31.913746,-31.985073
US-2016296266-A1,41.733253,4.1748796
US-9468538-B2,-15.145638,15.501374
US-2016310221-A1,28.33849,-18.343676
US-2016310218-A1,-19.849295,-5.8786774
US-9480516-B2,7.420248,58.46402
US-9491415-B2,-21.81209,11.517036
US-9486227-B2,30.864458,23.046906
US-9492241-B2,-3.4319277,11.615666
US-2016331481-A1,-3.5288565,18.504725
US-2016331479-A1,17.21194,-5.324281
US-9519341-B2,34.509502,-20.12557
US-2016374769-A1,37.27656,-10.806447
US-9536309-B2,-27.417253,-9.781386
US-9532849-B2,35.606678,-13.605789
US-9532730-B2,-3.4105387,-13.599126
US-2017000572-A1,13.544187,-4.1077185
WO-2017001851-A1,-82.496376,58.549686
US-9539112-B2,-18.665129,4.2399244
US-2017007334-A1,-35.00708,-4.8639507
US-9545280-B2,7.420248,58.46402
US-9545233-B2,-35.117115,0.5411938
US-9549781-B2,24.459423,-0.5786598
US-2017020630-A1,-37.022976,-7.5273557
US-9554864-B2,29.74219,-10.355217
US-9554865-B2,21.143782,-33.00977
US-2017027652-A1,26.361557,-15.416088
US-9561082-B2,25.753164,-13.190107
WO-2017023825-A1,-81.031906,-14.466513
US-9566122-B2,38.26172,-23.41201
US-9566121-B2,50.488094,-11.548989
US-2017042620-A1,12.28278,56.858574
WO-2017027331-A1,-81.031906,-14.466513
US-9576353-B2,-43.010048,7.4104204
US-2017056086-A1,-2.086341,22.897657
US-2017055940-A1,-1.9614103,9.046109
US-2017056116-A1,12.348897,-7.373229
US-9585725-B2,13.066184,-9.217236
US-9585768-B2,-38.488705,31.2141
US-9585677-B2,4.586627,26.081043
WO-2017036340-A1,-81.031906,-14.466513
US-2017065432-A1,-35.45291,20.55348
WO-2017037127-A1,-81.031906,-14.466513
WO-2017037113-A1,-81.031906,-14.466513
US-2017065428-A1,-17.271833,24.680885
WO-2017035592-A1,-81.031906,-14.466513
US-9592096-B2,5.69712,-16.062508
US-2017071682-A1,-1.4030759,20.505997
US-2017071759-A1,-19.322527,24.522043
US-2017071691-A1,11.057388,-12.151163
US-2017071685-A1,19.70691,-23.835373
US-2017079727-A1,24.55176,-7.934711
WO-2017048736-A1,-81.031906,-14.466513
US-2017086932-A1,19.07097,-16.814308
US-2017086896-A1,7.420054,58.46365
US-2017086928-A1,19.0712,-16.814363
US-2017086927-A1,19.0712,-16.814363
US-9622757-B2,-7.2088304,36.545612
US-9622779-B2,-14.361858,56.10284
WO-2017064719-A1,-81.031906,-14.466513
US-2017105846-A1,-19.322319,24.522034
US-9629687-B2,12.429107,-9.084796
US-9636162-B2,-2.182423,23.000786
US-2017119339-A1,-35.179512,-5.2481594
US-2017119472-A1,-4.655766,21.085915
US-2017132789-A1,-21.811966,11.516868
US-9649160-B2,-38.56285,26.297314
US-9649202-B2,-23.91395,20.96422
US-9655649-B2,-8.519005,61.004436
US-2017143429-A1,-10.356543,-3.4713087
US-2017143426-A1,-0.9633882,22.64203
US-9662174-B2,28.385899,-9.522665
US-9662160-B2,52.259983,-2.8536246
US-2017151025-A1,30.372929,-30.5249
US-9668768-B2,19.397062,-13.712775
US-9668875-B2,-9.9483795,54.427437
US-2017156816-A1,-13.226926,57.096764
US-2017156805-A1,29.74211,-10.355351
US-9675272-B2,-0.57481706,-5.8025665
US-2017178349-A1,-38.166042,-7.5365453
US-2017172762-A1,-38.488735,31.21414
US-2017172669-A1,6.60945,-20.543774
US-9687306-B2,4.722811,24.663937
US-2017181774-A1,1.7852455,24.894676
US-2017186180-A1,-38.528217,-2.6796353
US-9693878-B2,-42.765057,33.219933
WO-2017115227-A1,-81.031906,-14.466513
US-2017196705-A1,-21.027653,21.085754
US-2017196710-A1,-21.074995,20.863705
US-2017196599-A1,2.4886067,18.700665
US-2017196506-A1,-19.811203,26.636448
US-2017196701-A1,-20.912094,21.113998
US-2017196708-A1,-19.811289,26.636364
US-2017196706-A1,-21.027784,21.08621
US-2017196711-A1,-36.08405,26.313097
US-2017196641-A1,-34.136356,-5.5975375
US-2017196597-A1,5.5613112,64.64981
US-2017202683-A1,-17.271833,24.680885
WO-2017122202-A1,-81.031906,-14.466513
US-2017202628-A1,-10.385518,-3.279124
WO-2017121874-A2,-81.031906,-14.466513
US-2017202629-A1,5.6975713,-16.061325
WO-2017123506-A1,-81.031906,-14.466513
US-9713499-B2,27.767437,-18.684721
US-2017215826-A1,-21.672482,-12.161355
US-2017215825-A1,-21.672031,-12.156352
US-2017215827-A1,-21.681158,-12.158372
US-9724167-B2,36.60535,-32.439114
WO-2017136550-A1,-82.496376,58.549686
US-2017224358-A1,-4.21543,29.366987
US-9734632-B2,-19.14307,-2.7663033
US-2017231702-A1,25.050322,-32.498127
US-2017239007-A1,24.96932,-33.113758
US-2017239452-A1,43.23879,32.285503
US-2017239003-A1,24.911442,-33.086246
US-2017239451-A1,43.23885,32.284588
US-2017239006-A1,25.181541,-33.108875
US-2017239002-A1,25.30747,-33.019924
US-9743971-B2,4.1926613,26.952898
US-9743995-B2,37.418083,-10.285628
US-2017245951-A1,24.813131,-32.633305
US-9750510-B2,2.1784554,20.44765
US-9750545-B2,-7.252595,60.96605
US-2017252112-A1,25.312685,-32.627346
US-2017252114-A1,6.712731,-19.441936
WO-2017151607-A1,-81.031906,-14.466513
US-9757087-B2,-17.309965,-7.5433755
US-2017261348-A1,1.2902415,0.28628668
US-2017258469-A1,58.20795,27.118544
US-2017258533-A1,25.200653,-32.520966
US-2017258535-A1,6.7125497,-19.441862
US-2017265774-A1,-18.39803,1.3729283
WO-2017123506-A9,-81.031906,-14.466513
WO-2017162981-A1,-81.031906,-14.466513
US-2017281145-A1,24.51104,-32.93311
US-9782229-B2,25.383778,-32.83219
WO-2017177046-A1,-81.031906,-14.466513
US-2017290666-A1,-21.26331,21.803406
US-9788966-B2,-2.9913316,17.900675
US-2017296276-A1,12.37032,-10.025743
US-2017296274-A1,-38.56285,26.297314
US-9795394-B2,-12.207748,4.315213
US-9795319-B2,-15.221507,1.8458841
US-2017312039-A1,24.55176,-7.934711
US-2017316561-A1,-19.775671,21.469648
US-9808318-B2,12.489971,-9.190153
US-9814535-B2,-1.4028388,20.507378
US-9815206-B2,28.135408,-30.746359
US-2017325892-A1,-18.614382,16.767237
US-2017333136-A1,39.06798,-16.17298
US-2017333137-A1,-12.285506,-1.5927962
US-12402954-B2,-34.704712,-23.030815
US-2017333057-A1,2.1786997,20.447723
US-2017340448-A1,3.9826932,60.34702
US-2017340456-A1,-19.913378,26.57733
US-9833292-B2,4.7554054,18.277567
US-2017348037-A1,47.947556,-25.818012
US-2017354368-A1,-19.811203,26.636448
US-2017354468-A1,17.612066,-16.142494
US-2017360493-A1,-1.8477488,22.695995
WO-2017218423-A1,-81.031906,-14.466513
US-2017360575-A1,-43.187782,31.82135
WO-2017219208-A1,-81.031906,-14.466513
WO-2017219207-A1,-81.031906,-14.466513
US-2017367847-A1,32.337032,-64.44679
US-2018000543-A1,46.712658,-1.8142722
US-2018008324-A1,-7.252705,60.965683
US-2018008353-A1,4.4984565,18.290129
US-2018008358-A1,0.9743475,17.871763
US-2018021096-A1,0.9744039,17.871511
US-9877793-B2,12.37015,-10.026273
US-2018042684-A1,4.4984565,18.290129
WO-2018031752-A1,-81.031906,-14.466513
US-2018042650-A1,57.338055,-8.432106
US-2018049823-A1,19.40209,-17.975168
US-2018049832-A1,22.29216,-13.538842
US-2018078201-A1,-19.811289,26.636364
US-2018078266-A1,-16.25007,14.263432
US-9931059-B2,-42.877926,26.250309
US-2018092757-A1,-36.08405,26.313097
US-2018092648-A1,11.353648,-10.4642515
CN-107898594-A,-81.031906,-14.466513
WO-2018072003-A1,-81.031906,-14.466513
US-2018110573-A1,20.000881,-13.439654
US-2018147018-A1,8.395477,21.577665
US-9987050-B2,-14.727802,54.59124
US-9987092-B2,-28.066343,22.034597
US-2018168539-A1,-5.6866117,5.8023176
US-10004562-B2,33.23924,-12.44904
US-2018185107-A1,25.99498,7.7379093
US-2018193171-A1,-39.51699,27.174957
US-RE46954-E,62.19357,-7.5501895
US-2018199951-A1,10.565935,-0.055934764
US-2018200002-A1,-13.572267,-2.604259
US-2018199999-A1,-19.559408,-9.514845
US-2018200016-A1,10.56619,-0.055680707
US-10028800-B2,-7.2088304,36.545612
US-10028722-B2,-49.350067,12.9104595
US-10034753-B2,-42.278294,29.283005
US-2018214223-A1,15.755397,-28.049345
US-2018221097-A1,-3.5288587,18.504436
US-2018250077-A1,-11.516357,17.894697
US-2018250144-A1,-41.852898,32.95827
US-2018256259-A1,-35.373444,10.150268
US-10076385-B2,9.029398,13.248478
US-2018263714-A1,-13.5724325,-2.6044562
US-2023346478-A1,-26.27529,1.3468795
US-10080509-B2,-3.4107451,-13.599246
US-10080615-B2,12.282894,56.858154
US-10085786-B2,41.733322,4.1748347
US-2018325608-A1,-1.4545466,18.242256
US-2021298795-A1,32.3128,-23.167814
US-2019090966-A1,0.61652195,22.395824
US-2019269469-A1,1.0060011,22.576244
US-11219487-B2,6.0910096,9.594274
US-2008107305-A1,-5.8791175,-44.65541
US-2011157373-A1,0.24724594,-40.54787
US-2012154618-A1,-42.94559,-18.918003
US-2016191887-A1,-26.841497,-17.961836
US-2016324580-A1,-30.907503,-11.756086
US-9513113-B2,-36.961567,-29.241976
WO-2018226850-A1,-81.031906,-14.466513
US-2019339369-A1,-36.5419,-27.268017
US-2019348169-A1,-41.534294,-0.9599211
US-2020372626-A1,-41.273964,-23.448929
WO-2021003401-A1,-76.93668,43.4583
US-2020237187-A1,-37.878998,-15.439734
US-10758209-B2,-34.81151,-2.149827
US-11000270-B2,-30.020992,-25.523827
US-11625825-B2,-37.878105,-15.441043
US-11786106-B2,14.730621,9.141899
US-3586176-A,0.071836695,-72.31001
JP-S6219963-A,-81.031906,-14.466513
US-4641271-A,-1.328214,-75.39907
US-4676050-A,57.464382,-23.491951
US-4692876-A,-0.16059989,-76.49596
JP-H03162320-A,-81.031906,-14.466513
US-5079699-A,-40.663395,-11.928626
JP-H04201926-A,-81.031906,-14.466513
EP-0507375-A2,-81.031906,-14.466513
US-5175692-A,-0.7471507,-72.781235
US-5501571-A,-0.9086842,-73.30778
JP-H08118274-A,-81.031906,-14.466513
DE-69221658-T2,-81.031906,-14.466513
US-5908283-A,-1.4622484,-73.33191
US-6055462-A,-1.1974993,-74.85791
JP-2000168958-A,-81.031906,-14.466513
CN-1277591-A,-81.031906,-14.466513
US-2002057838-A1,-43.057026,-18.9551
JP-2002154620-A,-81.031906,-14.466513
JP-2002154616-A,-81.031906,-14.466513
JP-2003104563-A,-81.031906,-14.466513
US-2003110102-A1,1.7195009,-76.94594
JP-2003335147-A,-81.031906,-14.466513
US-2004120600-A1,-40.205303,-33.64387
JP-2004307111-A,-81.031906,-14.466513
JP-3586639-B2,-81.031906,-14.466513
JP-2005089067-A,-82.496376,58.549686
DE-10352279-A1,-81.031906,-14.466513
DE-69730758-T2,-81.031906,-14.466513
CA-2472434-A1,-81.031906,-14.466513
US-2005246056-A1,1.9445684,-76.90907
US-7266422-B1,-2.9287858,-73.77025
JP-2007291451-A,-81.031906,-14.466513
US-2008030497-A1,-40.36099,-11.292409
CN-101145051-A,-81.031906,-14.466513
US-2008131255-A1,0.58446735,-72.490654
US-2008273801-A1,-43.941444,-16.302208
US-2009069939-A1,0.17301382,-71.63509
US-2009138121-A1,-5.611474,-38.53686
US-2010178149-A1,2.7423472,-75.13955
DE-102009011294-A1,-81.031906,-14.466513
DE-102009011300-A1,-81.031906,-14.466513
US-2010249989-A1,0.7865436,-75.36212
US-2011013809-A1,-41.03623,-31.367496
CN-201804260-U,-81.031906,-14.466513
EP-2314425-A2,-81.031906,-14.466513
US-2011122231-A1,-20.692804,-41.069775
CN-102556523-A,-81.031906,-14.466513
CN-102725703-A,-81.031906,-14.466513
US-8290617-B2,4.028901,-69.31309
US-2013163879-A1,-41.159267,-23.55254
CN-103350908-A,-81.031906,-14.466513
US-2013345870-A1,9.57296,-51.175365
CN-103640729-A,-81.031906,-14.466513
US-2014180479-A1,2.7801714,-66.04508
CN-103988214-A,-81.031906,-14.466513
US-2014374216-A1,4.6615214,-66.56416
US-2015073588-A1,-0.8644119,-73.84129
CN-102725703-B,-81.031906,-14.466513
US-2015166272-A1,-0.19179493,-73.71912
DE-102014005758-B4,-81.031906,-14.466513
DE-102007001263-B4,-81.031906,-14.466513
US-9205562-B1,-40.710583,-25.346582
US-2016016311-A1,3.7615066,-53.52799
US-2016063309-A1,-39.927113,-25.529402
US-9315344-B1,2.8500705,-76.127625
EP-2769341-B1,-81.031906,-14.466513
CN-105691717-A,-81.031906,-14.466513
US-9424470-B1,-41.148438,-25.325144
US-9457477-B1,10.767108,-63.860725
US-9457970-B1,-7.786928,-44.845516
US-2016288330-A1,-39.354923,-25.891785
EP-3104313-A1,-81.031906,-14.466513
US-2016371850-A1,-42.619923,-28.368364
WO-2017018113-A1,-81.031906,-14.466513
US-2017080566-A1,6.4874177,-51.844963
US-2017134680-A1,-36.037544,-27.949463
DE-102016013497-A1,-81.031906,-14.466513
JP-2017094428-A,-81.031906,-14.466513
US-9688489-B1,5.596569,-69.83752
US-9714145-B1,2.8500705,-76.127625
US-2017246744-A1,0.41576484,-63.651188
CN-103988214-B,-81.031906,-14.466513
DE-102017105082-A1,-81.031906,-14.466513
US-2017267467-A1,2.9178395,-74.54706
US-9866815-B2,-41.343925,-24.086905
JP-2018008824-A,-81.031906,-14.466513
US-2018060765-A1,-5.7782145,-72.725334
US-2018065818-A1,8.377597,-71.466896
DE-102017122361-A1,-81.031906,-14.466513
JP-2018052691-A,-81.031906,-14.466513
CN-107885901-A,-81.031906,-14.466513
CN-207374734-U,-81.031906,-14.466513
CN-108064197-A,-81.031906,-14.466513
JP-2018136896-A,-81.031906,-14.466513
DE-112011105151-B4,-81.031906,-14.466513
WO-2018194765-A1,-81.031906,-14.466513
US-2018304468-A1,-2.90857,-73.12464
JP-2018167950-A,-81.031906,-14.466513
US-2018312346-A1,49.97952,-42.80055
CN-108748136-A,-81.031906,-14.466513
CN-108776879-A,-81.031906,-14.466513
CN-109132313-A,-81.031906,-14.466513
EP-3437807-A2,-81.031906,-14.466513
US-2019039237-A1,6.896724,-66.3803
CN-109359739-A,-81.031906,-14.466513
CN-109353833-A,-81.031906,-14.466513
JP-2019025618-A,-81.031906,-14.466513
CN-109382822-A,-76.93668,43.4583
DE-102018006465-A1,-81.031906,-14.466513
US-2019061151-A1,9.983873,-70.87715
US-10252870-B2,2.317415,-73.945366
US-2019114250-A1,-24.421745,-36.471577
US-2019143504-A1,2.3993971,-73.86678
DE-102018008744-A1,-81.031906,-14.466513
JP-2019085213-A,-81.031906,-14.466513
US-2019197695-A1,-40.3451,-32.65406
US-10335947-B1,3.6354296,-56.701595
US-10549928-B1,-0.3783438,-70.41935
CN-107885901-B,-81.031906,-14.466513
US-10618172-B1,-2.6897337,-58.466526
US-10647528-B1,-2.8504307,-70.54701
US-10679379-B1,-1.9691185,-57.22601
US-10696494-B1,-4.191752,-69.257324
US-10696493-B1,-3.0072367,-62.037254
CN-112009810-A,-81.031906,-14.466513
US-2020377312-A1,-4.191752,-69.257324
US-2020376670-A1,-2.6907082,-58.465206
US-2020377311-A1,-3.0072367,-62.037254
US-10953549-B2,-2.6907082,-58.465206
US-11077554-B2,1.3444077,-69.32524
US-2021260762-A1,1.3450452,-69.32567
EP-1712205-A2,-81.031906,-14.466513
US-2022202497-A1,-46.99972,11.278125
WO-2007092841-A2,-81.031906,-14.466513
US-2012291284-A1,-44.209515,22.467558
US-8882847-B2,-50.25886,24.954058
US-8906107-B2,-47.681786,22.492512
US-10085839-B2,-49.33347,25.41126
US-2019175277-A1,-34.67317,10.476707
US-2004152972-A1,-31.544897,13.376503
US-11786232-B1,-16.813198,41.34434
US-2023149114-A1,-33.63771,30.377113
US-2018271601-A1,-41.54002,28.026333
US-12343218-B2,-36.83979,0.39070037
WO-2020086403-A1,-81.031906,-14.466513
US-11259876-B2,32.345417,2.6237967
US-2022175453-A1,-27.646585,30.27824
US-2022175452-A1,-27.608667,30.362906
US-2022375114-A1,-31.916151,-10.226783
US-2024000513-A1,-17.996033,-22.388504
US-2022406061-A1,-17.261627,-20.85921
US-2004120469-A1,-40.148037,-10.102189
US-2010256479-A1,-46.734947,18.947958
WO-2016116946-A2,-81.031906,-14.466513
US-2016239632-A1,-30.49829,-9.554752
US-2017018082-A1,-40.26018,-11.216824
US-2017323443-A1,-40.17474,-9.782512
WO-2019180745-A1,-81.031906,-14.466513
WO-2019180746-A1,-82.496376,58.549686
US-5299288-A,8.167294,-17.422943
US-2005177169-A1,-26.019419,40.790646
US-2011190774-A1,-36.921566,0.471442
US-2011245833-A1,-2.0263438,29.841705
US-2012179070-A1,-5.1938276,20.53269
US-8615286-B2,-4.935745,13.559763
US-2014039454-A1,-53.786472,27.060091
US-2014039517-A1,-13.907928,-0.6618457
US-2014222023-A1,21.003048,-14.089091
US-2014276949-A1,50.488094,-11.548989
US-8894654-B2,50.140984,-41.915775
US-2022031410-A1,17.025894,-10.371662
CN-104287836-A,-81.031906,-14.466513
US-2015150616-A1,-52.869278,27.728283
US-9119655-B2,38.812763,-22.69001
US-9131597-B2,11.680272,35.352673
US-9179875-B2,9.053809,34.341938
US-9314239-B2,33.9597,59.862316
US-2016331467-A1,-49.76194,23.625824
US-2016354162-A1,-2.1424632,-16.021828
US-9554838-B2,-53.78472,27.05503
US-2017065347-A1,-51.679283,24.914251
US-9603665-B2,-11.450728,-13.362185
US-9649164-B2,15.081679,-17.836927
CN-106725711-A,-81.031906,-14.466513
WO-2017137087-A1,-81.031906,-14.466513
US-2017325845-A1,-12.9122925,61.48743
US-9848834-B2,-24.183907,0.048451934
US-2018014891-A1,-28.122753,12.507702
US-2018014890-A1,39.59996,25.331093
US-2018035893-A1,-14.29152,62.478466
US-2018092669-A1,-13.632452,61.952076
US-2018271602-A1,-27.582918,3.3818083
US-2018289432-A1,-4.364392,29.586592
US-2018318019-A1,31.258018,-21.436539
US-10130477-B2,-14.125629,62.271614
US-2019069882-A1,-36.848587,-1.648842
US-10245087-B2,-12.912226,61.486668
US-2019133663-A1,-52.895214,27.762789
US-2019209011-A1,-14.772575,62.553333
US-2019247057-A1,-2.0295975,29.845299
US-2019262078-A1,-24.728678,-30.890795
US-10433880-B2,-12.912389,61.487423
US-2019314158-A1,-53.776745,27.087444
US-2019314040-A1,52.07643,15.820146
US-2019336220-A1,-35.83243,7.0964875
US-2019343640-A1,-14.349911,62.346603
US-10492802-B2,-16.35196,62.973473
US-2020015909-A1,-12.477247,-1.3912325
US-2020029979-A1,-16.35196,62.973473
US-10548619-B2,-6.8604927,46.466103
US-2020054215-A1,-32.7756,21.094212
US-10588645-B1,12.399651,-7.1545258
US-2020093611-A1,-35.82265,9.454821
US-2020121404-A1,-0.0769471,15.792033
US-2020324408-A1,24.07289,-31.24231
US-5558091-A,-2.7133083,-2.107848
US-2023109848-A1,-15.257576,-33.750534
US-2023095002-A1,-15.257683,-33.75079
US-2009216116-A1,-14.694781,27.010511
US-2010056900-A1,-23.254202,-5.556488
US-2013317353-A1,-14.367278,-5.1457963
US-2014266591-A1,-14.95203,-34.69002
US-2019205820-A1,-6.311567,-15.314627
US-2021393344-A1,-4.330131,-7.4827857
US-2021401507-A1,10.798906,32.39898
US-2022047745-A1,0.79760164,-9.726798
US-2007270685-A1,-13.974856,11.367683
US-8753346-B2,57.12146,-1.62812
US-2016228204-A1,13.503351,-27.64136
US-2016338782-A1,-1.4867406,-23.358137
US-9610689-B2,19.282463,-39.079063
US-2018110572-A1,61.20753,-7.594845
US-2018168750-A1,14.12238,-13.881871
US-2018353248-A1,51.126305,-8.640814
US-2019231446-A1,50.58363,-1.6381748
US-2020323540-A1,14.651558,-9.815875
US-2011257653-A1,-34.85378,7.193516
US-2019125459-A1,3.5517042,2.2546499
US-2008108873-A1,-23.10425,-17.419573
US-2009248038-A1,23.860235,-5.204632
US-2020330172-A1,24.119358,-6.143128
US-2011319932-A1,45.219753,64.45199
WO-2013132501-A1,-82.496376,58.549686
WO-2017098503-A1,-81.031906,-14.466513
WO-2017098507-A1,-81.031906,-14.466513
US-9901401-B2,-4.131327,-16.398235
US-10285765-B2,-25.524845,-24.780342
US-2019192259-A1,-26.591894,6.084656
US-2019275323-A1,11.759067,32.486347
US-2023015516-A1,2.191753,4.136632
JP-2003335417-A,-81.031906,-14.466513
US-2018357552-A1,-10.299291,-38.16403
US-2020380722-A1,-1.9674305,-57.223938
US-2021138651-A1,0.6490625,-49.444363
US-2021312706-A1,-5.8757014,-35.07372
US-2006036162-A1,-34.75196,-1.8974342
EP-2433569-A1,-81.031906,-14.466513
JP-2013081110-A,-81.031906,-14.466513
US-2014046186-A1,-5.241293,6.014279
US-2015087987-A1,-3.5453484,5.2725706
US-2018296184-A1,-4.396528,5.663269
US-2019216439-A1,-7.698359,4.7897263
US-10832486-B1,-33.686752,-13.676339
US-2013060146-A1,-35.59988,-5.246877
US-2013274596-A1,-32.403465,-28.351046
US-2015145966-A1,-39.256477,-25.257746
WO-2016044934-A1,-82.496376,58.549686
US-2017014203-A1,-20.383345,-14.58366
US-2017017069-A1,-36.524662,-29.707827
WO-2020012479-A1,-81.031906,-14.466513
US-2022008139-A1,-34.70485,-23.032698
US-2022087749-A1,-34.61885,-22.969645
US-2006094958-A1,-4.73727,-6.77138
US-12161568-B2,-26.618555,-29.44504
US-2016278868-A1,-31.51313,17.076372
US-4887222-A,17.953323,-37.999912
US-5704791-A,-8.993235,-25.898457
US-5769640-A,-8.517277,-25.991417
US-6074213-A,-7.318956,-26.400085
JP-2000287986-A,-81.031906,-14.466513
US-2003029463-A1,-0.18715325,-25.28117
JP-2003150569-A,-81.031906,-14.466513
US-6573889-B1,-38.10719,-11.071562
EP-1356781-A2,-81.031906,-14.466513
US-2003216715-A1,17.80931,-27.610876
US-2004106916-A1,-9.473161,-48.655838
EP-1443416-A1,-81.031906,-14.466513
WO-2006091494-A1,-81.031906,-14.466513
US-7236618-B1,23.775486,-58.27501
JP-2007534351-A,-81.031906,-14.466513
CN-101160104-A,-81.031906,-14.466513
US-2009017430-A1,-27.817226,-13.822563
US-2009036775-A1,-7.161206,2.9037645
US-2009036902-A1,-17.264208,-26.386059
US-2009088634-A1,1.3900218,-22.506771
WO-2010039394-A1,-81.031906,-14.466513
US-2010191071-A1,-27.29034,9.089667
US-2010248200-A1,-8.818903,-27.176437
US-2011046476-A1,-15.1581135,-14.223638
US-2011267450-A1,-42.183445,-28.638031
US-2011295247-A1,33.139893,2.8685067
US-2011305379-A1,-39.650093,10.479551
CN-102362302-A,-81.031906,-14.466513
JP-2012065698-A,-82.496376,58.549686
WO-2012065175-A2,-81.031906,-14.466513
CN-101160104-B,-81.031906,-14.466513
US-2012178069-A1,-7.1515083,10.556244
WO-2012158324-A2,-81.031906,-14.466513
US-8317744-B2,33.243233,6.533975
US-2013041368-A1,13.600737,-25.339403
CN-103249368-A,-81.031906,-14.466513
JP-2013543764-A,-81.031906,-14.466513
US-2013331859-A1,13.580943,-27.728642
US-2014005684-A1,7.5957317,-9.029154
WO-2014005139-A2,-81.031906,-14.466513
US-2014046128-A1,15.072807,-25.765959
US-8663122-B2,-4.641851,-27.567799
US-2014081659-A1,-23.037146,6.681058
US-12144558-B2,-35.733566,8.849116
CN-103705306-A,-81.031906,-14.466513
US-2014107471-A1,-49.95821,-12.707811
US-2014200440-A1,-0.59630233,-3.419093
US-2014199673-A1,-28.316753,-13.38092
CN-103961178-A,-81.031906,-14.466513
US-2014228860-A1,-46.231068,24.026867
US-2014276943-A1,-11.450935,-13.361416
WO-2014139021-A1,-81.031906,-14.466513
US-2014272867-A1,-10.094923,-24.64713
